Order Date,Product ID,Order Quantity
30-03-2022,2548ZX,2.794772172
14-04-2022,2539XX,0.796650034
11-03-2022,2528ZX,1294.905302
19-04-2022,2473ZX,7920.52332
11-04-2022,2458ZX,1258.723615
31-07-2022,2449ZX,7.20486646
02-05-2022,2422YX,1138.952911
23-02-2022,2418ZX,7117.831602
11-04-2022,2391ZX,21858.14598
08-11-2022,2371ZX,11455.01195
12-07-2022,2365XX,6.543086114
25-07-2022,2336YX,79.79189128
09-02-2022,2267ZX,5.522814422
02-09-2022,2143XX,0.081379398
15-11-2022,2117YX,13.24105548
17-04-2022,2096XX,9.312143478
06-10-2022,1947ZX,4.444720607
23-10-2022,1902YX,2.590555693
04-04-2022,1876XX,0.219433841
24-02-2022,1857XX,8.60135966
05-02-2022,1851ZX,6.286894336
23-04-2022,1842YX,1.050321488
05-11-2022,1830XX,9.092537024
20-07-2022,1827XX,8.741765576
29-01-2022,1826XX,3.58089356
11-07-2022,1819XX,0.196217852
19-08-2022,1811ZX,6.842003586
04-09-2022,1801XX,14.93507761
30-04-2022,1798XX,4.874186436
20-10-2022,1767ZX,4.754075807
31-10-2022,1766ZX,5.354186438
02-07-2022,1764XX,3.91821683
28-06-2022,1745YX,4.077897901
25-09-2022,1741YX,2.747080127
15-06-2022,1712XX,3.933187945
30-04-2022,1698ZX,3.672841432
12-02-2022,1688ZX,3.690852022
09-04-2022,1681ZX,31.08399493
17-03-2022,1678ZX,3.30082993
01-10-2022,1672XX,9.597757958
01-07-2022,1584YX,1.481058306
24-09-2022,1582ZX,0.8359899
05-07-2022,1571XX,4.845847321
31-07-2022,1488ZX,9.15267868
10-04-2022,1468XX,7.408171448
15-03-2022,1434YX,0.14161866
18-04-2022,1420ZX,9.062761564
14-09-2022,1403ZX,2.451620019
15-09-2022,1390YX,7.546426912
02-10-2022,1374ZX,3.04636864
01-10-2022,1373YX,1.814339256
02-07-2022,1367ZX,0.991731153
08-10-2022,1326XX,9.028941069
22-03-2022,1325XX,5.410734072
06-11-2022,1321YX,3.771177712
23-11-2022,1317YX,8.134234321
29-10-2022,1315YX,2.623794326
07-04-2022,1308YX,6.390345211
10-02-2022,1296ZX,4.92294973
20-06-2022,1295ZX,1.07036284
05-08-2022,1283ZX,0.311803328
12-10-2022,1281YX,0.2666077
17-08-2022,1244XX,211.5907532
31-05-2022,1206YX,95.14399448
02-09-2022,1196XX,5.026804814
04-09-2022,3271ZX,0.419018488
26-06-2022,3264ZX,3.24304563
22-09-2022,3249ZX,4.39508265
13-03-2022,3239XX,3.465903821
30-05-2022,3205XX,0.162652881
19-06-2022,3180YX,5.538587282
01-03-2022,3178ZX,0.30693437
22-04-2022,3271ZX,0.566442781
21-04-2022,3264ZX,8.355084711
24-08-2022,3249ZX,0.228510899
07-04-2022,3239XX,7.453054288
27-04-2022,3205XX,0.088247374
23-04-2022,3180YX,2.779681634
21-03-2022,3178ZX,0.517995614
02-08-2022,3126YX,6.315980868
10-04-2022,3098XX,0.556449677
04-04-2022,3075YX,7.782396461
25-10-2022,3038YX,0.400053137
23-06-2022,3016YX,2.03581029
11-06-2022,3007ZX,0.813194316
23-08-2022,3006ZX,3.417242081
04-09-2022,2573ZX,1.793910161
07-09-2022,2565ZX,87.61308354
07-02-2022,2548ZX,6.591371029
25-04-2022,2539XX,6.492948089
09-11-2022,2528ZX,1100.194586
23-05-2022,2473ZX,5797.481188
13-04-2022,2458ZX,3972.659582
22-03-2022,2449ZX,5.831583878
25-05-2022,2422YX,1641.621161
23-04-2022,2418ZX,6448.087906
10-05-2022,2391ZX,3388.596237
12-03-2022,2371ZX,2150.617178
02-09-2022,2365XX,1.421084992
11-02-2022,2336YX,256.8682667
08-02-2022,2267ZX,7.223270058
13-02-2022,2143XX,4.67671697
01-03-2022,2117YX,5.53507563
30-06-2022,2096XX,2.14331246
10-02-2022,1947ZX,9.398215659
05-09-2022,1902YX,1.041147423
26-10-2022,1876XX,1.045262771
05-03-2022,1857XX,8.200135417
16-04-2022,1851ZX,4.179081119
29-09-2022,1842YX,0.106615061
27-10-2022,1830XX,1.170577817
20-05-2022,1827XX,5.194954167
04-04-2022,1826XX,0.089658621
22-11-2022,1819XX,1.516380147
09-10-2022,1811ZX,7.061275403
03-11-2022,1801XX,9.03208238
09-04-2022,1798XX,5.819300097
30-06-2022,1767ZX,0.950352698
26-08-2022,1766ZX,1.446999047
05-04-2022,1764XX,3.343650822
02-08-2022,1745YX,4.277868017
14-08-2022,1741YX,2.313871107
09-09-2022,1712XX,2.678044701
01-08-2022,1698ZX,1.425530301
15-06-2022,1688ZX,9.100584085
19-03-2022,1681ZX,36.08348896
16-07-2022,1678ZX,4.394952249
23-04-2022,1672XX,6.00196532
10-02-2022,1584YX,0.334972702
15-08-2022,1582ZX,2.267803251
19-03-2022,1571XX,6.00626947
14-07-2022,1488ZX,4.053323277
14-10-2022,1468XX,4.869392046
18-03-2022,1434YX,6.887137695
24-03-2022,1420ZX,6.296381551
08-09-2022,1403ZX,2.349317033
28-09-2022,1390YX,7.689270297
16-08-2022,1374ZX,3.962412286
19-03-2022,1373YX,3.123431788
22-10-2022,1367ZX,0.344473841
01-03-2022,1326XX,6.172346656
11-08-2022,1325XX,3.798378377
13-06-2022,1321YX,0.775824651
24-11-2022,1317YX,5.52543159
30-09-2022,1315YX,0.717550533
09-11-2022,1308YX,3.335250244
04-02-2022,1296ZX,2.818052529
26-09-2022,1295ZX,0.591189032
01-11-2022,1283ZX,0.557007884
28-06-2022,1281YX,0.101576554
05-05-2022,1244XX,589.8793988
03-11-2022,1206YX,35.67311684
03-08-2022,1196XX,5.989675547
27-03-2022,3271ZX,1.496990475
01-08-2022,3264ZX,9.32562253
31-01-2022,3249ZX,8.979286604
07-04-2022,3239XX,5.908467731
15-05-2022,3205XX,0.996833486
03-02-2022,3180YX,1.018932729
05-02-2022,3178ZX,0.708040501
24-05-2022,3271ZX,0.208794367
04-06-2022,3264ZX,7.548141644
28-06-2022,3249ZX,4.695619249
18-11-2022,3239XX,6.497024298
23-07-2022,3205XX,0.860957496
27-05-2022,3180YX,7.835584546
08-10-2022,3178ZX,0.775651454
10-11-2022,3126YX,1.884399585
05-11-2022,3098XX,3.69647831
26-08-2022,3075YX,16.7900526
10-10-2022,3038YX,1.620212247
05-06-2022,3016YX,1.333974332
15-09-2022,3007ZX,2.244763606
27-02-2022,3006ZX,6.729336966
12-05-2022,2573ZX,42.5569784
21-10-2022,2565ZX,2.017027884
18-02-2022,2548ZX,0.431841245
21-05-2022,2539XX,5.914165142
15-08-2022,2528ZX,705.434592
25-06-2022,2473ZX,13343.45392
11-07-2022,2458ZX,804.0611995
19-09-2022,2449ZX,1.899681816
24-04-2022,2422YX,1090.451021
08-11-2022,2418ZX,13926.75861
01-04-2022,2391ZX,25758.0317
29-07-2022,2371ZX,11090.72598
06-07-2022,2365XX,4.74761849
14-04-2022,2336YX,133.6194768
20-02-2022,2267ZX,8.320908922
29-04-2022,2143XX,9.034143341
20-11-2022,2117YX,60.87156074
15-05-2022,2096XX,1.739343814
22-06-2022,1947ZX,7.127905126
08-07-2022,1902YX,2.16653644
31-08-2022,1876XX,0.934457914
01-04-2022,1857XX,0.695905338
25-06-2022,1851ZX,5.043018095
04-07-2022,1842YX,0.425895693
21-09-2022,1830XX,8.500653715
02-06-2022,1827XX,8.551300604
04-10-2022,1826XX,1.975588498
28-07-2022,1819XX,4.230674603
16-02-2022,1811ZX,1.909494225
01-07-2022,1801XX,8.21347915
28-10-2022,1798XX,5.144725873
14-02-2022,1767ZX,6.853878574
06-09-2022,1766ZX,9.555200743
21-11-2022,1764XX,4.081073672
04-04-2022,1745YX,2.083714503
07-06-2022,1741YX,3.683335791
24-05-2022,1712XX,0.355198289
01-09-2022,1698ZX,4.600849434
16-02-2022,1688ZX,0.610873768
19-07-2022,1681ZX,30.14409263
21-02-2022,1678ZX,7.217360452
01-10-2022,1672XX,2.205595766
29-08-2022,1584YX,2.28779739
02-04-2022,1582ZX,1.881175211
25-06-2022,1571XX,5.108318435
10-10-2022,1488ZX,3.792186445
26-05-2022,1468XX,8.345061805
15-03-2022,1434YX,4.08359138
21-02-2022,1420ZX,8.132245296
02-03-2022,1403ZX,1.945694576
14-05-2022,1390YX,3.38294776
15-11-2022,1374ZX,1.074835269
28-10-2022,1373YX,6.763650758
15-04-2022,1367ZX,0.440714036
23-05-2022,1326XX,6.139958778
16-09-2022,1325XX,0.789629703
30-01-2022,1321YX,5.632352046
04-04-2022,1317YX,8.621712891
01-07-2022,1315YX,0.150500702
18-05-2022,1308YX,9.921886241
07-08-2022,1296ZX,8.637867028
13-02-2022,1295ZX,0.604347875
27-04-2022,1283ZX,0.319053885
26-02-2022,1281YX,1.411362965
12-11-2022,1244XX,5046.452037
25-03-2022,1206YX,33.98235085
13-02-2022,1196XX,6.145775893
21-06-2022,3271ZX,0.842095419
21-04-2022,3264ZX,8.039072289
20-10-2022,3249ZX,9.740546962
18-04-2022,3239XX,8.605270003
21-05-2022,3205XX,0.961811201
26-04-2022,3180YX,2.497455885
15-09-2022,3178ZX,0.137922233
26-08-2022,3271ZX,1.398202971
13-07-2022,3264ZX,5.110710581
23-11-2022,3249ZX,6.782261211
10-04-2022,3239XX,2.292895578
29-04-2022,3205XX,0.365186351
24-07-2022,3180YX,9.993669752
29-06-2022,3178ZX,0.670917055
07-06-2022,3126YX,2.512390071
20-10-2022,3098XX,1.832936199
21-08-2022,3075YX,1.690208812
12-03-2022,3038YX,1.098462172
28-08-2022,3016YX,0.526653811
26-04-2022,3007ZX,0.99567529
28-07-2022,3006ZX,3.056420982
22-09-2022,2573ZX,17.69259692
27-10-2022,2565ZX,64.91104435
27-02-2022,2548ZX,6.830491688
10-05-2022,2539XX,0.191727962
15-10-2022,2528ZX,1098.158578
03-04-2022,2473ZX,1485.867997
05-11-2022,2458ZX,923.9282946
15-04-2022,2449ZX,7.410551177
06-05-2022,2422YX,2145.981535
17-02-2022,2418ZX,2572.567018
25-06-2022,2391ZX,24527.18208
15-04-2022,2371ZX,10251.30855
20-11-2022,2365XX,7.492288678
11-09-2022,2336YX,183.7416983
29-06-2022,2267ZX,5.544247904
01-03-2022,2143XX,9.805113287
20-03-2022,2117YX,51.17341673
18-05-2022,2096XX,7.402809706
16-05-2022,1947ZX,3.282627266
11-06-2022,1902YX,1.503926562
01-10-2022,1876XX,0.842014707
31-08-2022,1857XX,6.667859086
05-07-2022,1851ZX,8.738476023
13-08-2022,1842YX,0.214129814
29-04-2022,1830XX,5.759675448
09-05-2022,1827XX,5.723501783
07-07-2022,1826XX,6.163369404
10-04-2022,1819XX,1.88434148
01-10-2022,1811ZX,5.289587364
09-02-2022,1801XX,13.8942011
03-05-2022,1798XX,5.189968842
04-11-2022,1767ZX,6.552285627
22-06-2022,1766ZX,3.983666231
04-04-2022,1764XX,3.171433541
06-10-2022,1745YX,0.049305059
16-03-2022,1741YX,0.692950169
15-04-2022,1712XX,5.931189605
13-10-2022,1698ZX,8.345034749
01-08-2022,1688ZX,9.906288577
21-09-2022,1681ZX,10.30180149
04-06-2022,1678ZX,3.928024161
22-11-2022,1672XX,0.640124682
21-11-2022,1584YX,0.095551624
08-11-2022,1582ZX,0.386492899
16-11-2022,1571XX,4.207671072
02-02-2022,1488ZX,0.653212604
20-03-2022,1468XX,5.383296181
28-10-2022,1434YX,3.476396921
23-09-2022,1420ZX,3.349000434
21-06-2022,1403ZX,2.357548896
09-05-2022,1390YX,6.860245061
21-10-2022,1374ZX,9.463539451
16-06-2022,1373YX,4.823447809
08-06-2022,1367ZX,0.243740697
10-05-2022,1326XX,9.546058391
21-09-2022,1325XX,8.096899892
07-04-2022,1321YX,6.641487493
12-06-2022,1317YX,0.325647959
02-03-2022,1315YX,9.627230246
20-06-2022,1308YX,8.020183989
08-11-2022,1296ZX,4.042346267
09-03-2022,1295ZX,0.734265513
13-05-2022,1283ZX,0.847797859
23-09-2022,1281YX,1.24586292
25-07-2022,1244XX,1330.794388
14-02-2022,1206YX,89.2470797
20-11-2022,1196XX,5.715904964
04-10-2022,3271ZX,0.978940216
24-07-2022,3264ZX,8.977704147
09-05-2022,3249ZX,7.685690282
18-10-2022,3239XX,1.507453089
13-02-2022,3205XX,0.339234763
27-06-2022,3180YX,8.993503566
05-09-2022,3178ZX,0.089539337
17-03-2022,3271ZX,1.440730451
31-07-2022,3264ZX,7.948703298
25-08-2022,3249ZX,4.692870744
07-03-2022,3239XX,5.816124411
15-11-2022,3205XX,0.599611061
03-11-2022,3180YX,8.932055584
05-09-2022,3178ZX,0.381370047
28-09-2022,3126YX,9.106475836
18-05-2022,3098XX,1.764401654
15-08-2022,3075YX,3.029702205
04-06-2022,3038YX,0.107461938
21-08-2022,3016YX,1.818606806
03-07-2022,3007ZX,3.73563446
12-06-2022,3006ZX,1.723216109
14-06-2022,2573ZX,28.46515533
06-02-2022,2565ZX,24.48265133
07-05-2022,2548ZX,2.993187451
03-07-2022,2539XX,8.66329543
01-02-2022,2528ZX,247.4075278
13-06-2022,2473ZX,3097.001626
17-11-2022,2458ZX,4366.720513
16-03-2022,2449ZX,4.378585249
15-04-2022,2422YX,462.5649916
17-05-2022,2418ZX,11648.68274
15-11-2022,2391ZX,20007.98459
02-04-2022,2371ZX,4291.191262
28-04-2022,2365XX,6.333033557
18-10-2022,2336YX,188.9047826
18-05-2022,2267ZX,0.175949193
20-10-2022,2143XX,9.274197042
03-07-2022,2117YX,3.211482102
29-01-2022,2096XX,8.324645536
14-08-2022,1947ZX,5.684004534
16-09-2022,1902YX,9.278379032
18-02-2022,1876XX,1.447875227
23-10-2022,1857XX,2.091921428
01-06-2022,1851ZX,0.196257249
14-10-2022,1842YX,0.914777663
22-06-2022,1830XX,9.041710745
19-02-2022,1827XX,2.455645925
25-08-2022,1826XX,6.734532281
09-08-2022,1819XX,4.84963703
24-08-2022,1811ZX,7.193912326
15-02-2022,1801XX,14.12083931
16-04-2022,1798XX,4.708166909
27-03-2022,1767ZX,6.570579537
01-07-2022,1766ZX,4.446456955
13-07-2022,1764XX,4.822482089
26-07-2022,1745YX,2.357681478
04-11-2022,1741YX,1.392602634
15-02-2022,1712XX,9.151829688
02-10-2022,1698ZX,1.388501216
07-06-2022,1688ZX,6.182978409
02-06-2022,1681ZX,30.01371925
16-02-2022,1678ZX,1.527831901
31-10-2022,1672XX,7.843119766
27-09-2022,1584YX,1.252434162
05-11-2022,1582ZX,2.368919402
13-10-2022,1571XX,5.087811889
08-08-2022,1488ZX,2.041139131
30-09-2022,1468XX,3.138283954
12-03-2022,1434YX,7.677229242
28-05-2022,1420ZX,5.28420444
09-11-2022,1403ZX,2.296554625
13-07-2022,1390YX,9.373051014
19-02-2022,1374ZX,4.427901449
10-09-2022,1373YX,4.86412234
03-02-2022,1367ZX,1.233063776
03-02-2022,1326XX,0.473162637
21-06-2022,1325XX,7.022321978
21-04-2022,1321YX,0.789542034
07-06-2022,1317YX,9.989185223
08-06-2022,1315YX,3.005383381
03-11-2022,1308YX,9.146127373
09-02-2022,1296ZX,5.750568022
13-04-2022,1295ZX,0.875215819
16-06-2022,1283ZX,0.804184702
25-09-2022,1281YX,0.377863218
26-05-2022,1244XX,1035.812073
16-04-2022,1206YX,72.17139657
20-05-2022,1196XX,5.741993558
18-02-2022,3271ZX,0.867681428
03-05-2022,3264ZX,2.915461433
24-05-2022,3249ZX,8.648554057
23-09-2022,3239XX,7.09107791
08-08-2022,3205XX,0.826407893
10-10-2022,3180YX,8.650743811
17-07-2022,3178ZX,0.330421942
10-11-2022,3271ZX,0.75844374
13-06-2022,3264ZX,7.292530963
21-06-2022,3249ZX,1.374496226
09-02-2022,3239XX,5.773572478
02-09-2022,3205XX,0.901931564
20-03-2022,3180YX,7.539238216
26-06-2022,3178ZX,0.593087618
29-05-2022,3126YX,4.295727887
21-03-2022,3098XX,6.151765969
28-10-2022,3075YX,18.15783492
26-10-2022,3038YX,1.748241886
20-02-2022,3016YX,0.5100754
13-03-2022,3007ZX,2.042796489
16-05-2022,3006ZX,6.242544073
06-06-2022,2573ZX,3.62260356
05-06-2022,2565ZX,125.4273504
13-09-2022,2548ZX,4.097788372
05-11-2022,2539XX,8.13431939
28-07-2022,2528ZX,1590.725718
06-05-2022,2473ZX,12757.33356
01-05-2022,2458ZX,1195.752657
31-05-2022,2449ZX,2.011587796
09-07-2022,2422YX,908.3038121
09-02-2022,2418ZX,7228.954541
09-09-2022,2391ZX,16450.56707
06-08-2022,2371ZX,6151.860674
14-05-2022,2365XX,5.968363136
29-06-2022,2336YX,198.7299644
31-08-2022,2267ZX,5.481376861
11-05-2022,2143XX,8.697721392
04-06-2022,2117YX,20.24929426
18-09-2022,2096XX,8.074825708
19-11-2022,1947ZX,0.207896395
27-05-2022,1902YX,7.785540301
20-03-2022,1876XX,0.047402536
23-02-2022,1857XX,7.6996927
01-02-2022,1851ZX,5.044609949
14-09-2022,1842YX,0.076453004
23-06-2022,1830XX,8.444816177
17-06-2022,1827XX,3.473719763
08-08-2022,1826XX,1.349585744
30-08-2022,1819XX,1.222618537
11-11-2022,1811ZX,9.083957968
25-08-2022,1801XX,11.53676809
19-02-2022,1798XX,6.51415956
03-03-2022,1767ZX,6.642824583
03-05-2022,1766ZX,9.888312798
14-10-2022,1764XX,4.466463256
14-05-2022,1745YX,3.199034508
21-11-2022,1741YX,4.38023302
21-02-2022,1712XX,4.188846244
22-05-2022,1698ZX,9.914806525
31-01-2022,1688ZX,2.05330229
14-09-2022,1681ZX,30.39816227
08-02-2022,1678ZX,0.944660672
06-06-2022,1672XX,3.242573168
24-07-2022,1584YX,0.825741
09-04-2022,1582ZX,0.25554428
11-06-2022,1571XX,4.594309578
22-08-2022,1488ZX,9.453134655
22-11-2022,1468XX,4.754787489
29-08-2022,1434YX,7.417582819
06-04-2022,1420ZX,2.348073209
25-04-2022,1403ZX,0.542112829
03-05-2022,1390YX,6.288698202
09-06-2022,1374ZX,1.492417243
17-08-2022,1373YX,7.941905971
30-06-2022,1367ZX,1.293814854
11-04-2022,1326XX,8.526539286
29-07-2022,1325XX,3.624675055
25-02-2022,1321YX,4.955349899
27-05-2022,1317YX,9.638380406
26-02-2022,1315YX,9.64606359
20-03-2022,1308YX,6.198735468
18-11-2022,1296ZX,9.381428252
11-05-2022,1295ZX,0.786589175
07-03-2022,1283ZX,0.550835492
15-04-2022,1281YX,0.819258016
04-10-2022,1244XX,3482.924184
24-11-2022,1206YX,70.89969704
30-10-2022,1196XX,7.748926912
08-05-2022,3271ZX,0.552985442
28-07-2022,3264ZX,3.46275411
25-09-2022,3249ZX,2.048246502
01-10-2022,3239XX,4.256261779
03-10-2022,3205XX,0.046047215
31-03-2022,3180YX,9.437467832
12-04-2022,3178ZX,0.430311209
24-03-2022,3271ZX,0.699968521
24-09-2022,3264ZX,1.996780296
15-11-2022,3249ZX,2.556689883
08-07-2022,3239XX,8.767018076
02-10-2022,3205XX,0.003408841
09-06-2022,3180YX,5.323903343
22-02-2022,3178ZX,0.228354174
22-10-2022,3126YX,7.91975148
25-08-2022,3098XX,10.19569967
18-10-2022,3075YX,7.684056519
26-08-2022,3038YX,1.429439616
23-04-2022,3016YX,2.160790971
27-05-2022,3007ZX,1.85874279
11-05-2022,3006ZX,3.455612948
11-03-2022,2573ZX,50.66979628
06-11-2022,2565ZX,79.00823251
13-06-2022,2548ZX,0.827287838
25-02-2022,2539XX,3.697709076
14-08-2022,2528ZX,876.6215124
14-11-2022,2473ZX,8499.040182
20-09-2022,2458ZX,4206.38034
09-03-2022,2449ZX,7.525332859
21-11-2022,2422YX,47.68685794
17-10-2022,2418ZX,10887.83376
05-10-2022,2391ZX,19411.33631
06-04-2022,2371ZX,10676.71989
22-11-2022,2365XX,7.232939993
26-06-2022,2336YX,220.3899696
18-08-2022,2267ZX,6.981350373
18-07-2022,2143XX,3.523078112
04-09-2022,2117YX,32.53641893
06-09-2022,2096XX,0.66664762
15-06-2022,1947ZX,0.925003532
16-02-2022,1902YX,8.183929644
15-08-2022,1876XX,0.746569463
16-08-2022,1857XX,0.263346081
14-02-2022,1851ZX,9.063180203
26-07-2022,1842YX,0.453921367
01-11-2022,1830XX,6.513533738
13-07-2022,1827XX,3.223651925
31-05-2022,1826XX,9.401153266
08-03-2022,1819XX,0.21662941
15-08-2022,1811ZX,5.50944766
17-09-2022,1801XX,3.730061822
23-06-2022,1798XX,6.013606072
30-09-2022,1767ZX,2.953661172
24-07-2022,1766ZX,7.154323113
18-03-2022,1764XX,0.029902229
05-06-2022,1745YX,4.052640097
16-02-2022,1741YX,1.504991784
24-06-2022,1712XX,9.434613983
02-09-2022,1698ZX,2.054988083
07-07-2022,1688ZX,6.327705583
26-02-2022,1681ZX,33.97334738
18-02-2022,1678ZX,1.564164902
18-09-2022,1672XX,4.849531958
06-02-2022,1584YX,1.507810678
10-07-2022,1582ZX,0.912449373
20-08-2022,1571XX,0.833316545
10-10-2022,1488ZX,0.43939283
11-10-2022,1468XX,1.988782964
12-08-2022,1434YX,1.907574231
23-10-2022,1420ZX,6.829843645
31-01-2022,1403ZX,0.176436724
15-02-2022,1390YX,4.413403904
08-10-2022,1374ZX,0.330078391
07-09-2022,1373YX,0.468553316
20-11-2022,1367ZX,0.063442927
12-02-2022,1326XX,2.269132419
06-10-2022,1325XX,0.477551014
18-09-2022,1321YX,3.286438459
15-07-2022,1317YX,7.736847852
09-06-2022,1315YX,4.272771457
23-04-2022,1308YX,0.547890453
24-02-2022,1296ZX,4.447626627
07-11-2022,1295ZX,1.207577761
30-08-2022,1283ZX,0.319178507
01-02-2022,1281YX,0.200621918
19-04-2022,1244XX,2053.487753
03-11-2022,1206YX,30.11022042
15-04-2022,1196XX,0.581702626
06-11-2022,3271ZX,0.284556202
12-03-2022,3264ZX,6.393767167
12-05-2022,3249ZX,0.346945613
05-11-2022,3239XX,5.392790549
09-10-2022,3205XX,0.505160148
31-10-2022,3180YX,7.696879232
14-03-2022,3178ZX,0.230134834
19-06-2022,3271ZX,0.764684059
07-10-2022,3264ZX,9.255699058
27-05-2022,3249ZX,0.673599786
27-03-2022,3239XX,3.815596366
09-03-2022,3205XX,0.727246785
07-02-2022,3180YX,1.429640641
04-08-2022,3178ZX,1.166584299
28-07-2022,3126YX,4.54042479
18-02-2022,3098XX,8.920987767
24-11-2022,3075YX,6.242929415
08-02-2022,3038YX,1.63755768
25-07-2022,3016YX,0.883212437
09-05-2022,3007ZX,3.23356178
27-09-2022,3006ZX,6.228147108
30-06-2022,2573ZX,31.68819154
20-03-2022,2565ZX,96.33224344
22-07-2022,2548ZX,7.062262283
04-07-2022,2539XX,3.354247083
28-08-2022,2528ZX,1952.843951
02-09-2022,2473ZX,11069.21184
31-05-2022,2458ZX,157.4629956
16-06-2022,2449ZX,3.077026508
14-11-2022,2422YX,903.3747726
31-08-2022,2418ZX,3782.295101
22-10-2022,2391ZX,16572.81964
12-04-2022,2371ZX,4294.860755
16-11-2022,2365XX,4.098206753
22-07-2022,2336YX,130.743101
08-03-2022,2267ZX,0.774723766
20-09-2022,2143XX,1.872750419
12-04-2022,2117YX,2.721690012
20-05-2022,2096XX,0.656601721
19-10-2022,1947ZX,8.125868303
18-06-2022,1902YX,1.492564882
21-07-2022,1876XX,1.271643138
28-09-2022,1857XX,0.987270512
10-08-2022,1851ZX,7.80975686
16-11-2022,1842YX,1.255527217
31-05-2022,1830XX,1.050086965
15-04-2022,1827XX,1.748049854
13-02-2022,1826XX,8.062241611
16-03-2022,1819XX,3.988866266
01-08-2022,1811ZX,5.55782241
07-10-2022,1801XX,9.739206306
08-07-2022,1798XX,5.61417823
30-04-2022,1767ZX,4.051119056
22-05-2022,1766ZX,5.969888786
22-02-2022,1764XX,2.966569304
26-07-2022,1745YX,2.998463019
05-11-2022,1741YX,3.407608689
06-10-2022,1712XX,6.143725762
01-08-2022,1698ZX,8.976332164
30-03-2022,1688ZX,9.440273262
08-05-2022,1681ZX,8.133920855
15-04-2022,1678ZX,4.958815398
11-10-2022,1672XX,8.946556474
07-04-2022,1584YX,1.341117167
19-10-2022,1582ZX,1.899889887
13-11-2022,1571XX,5.164488987
04-03-2022,1488ZX,4.810025569
19-09-2022,1468XX,7.983601464
10-05-2022,1434YX,3.136613535
21-09-2022,1420ZX,4.245802839
03-02-2022,1403ZX,1.740308922
24-03-2022,1390YX,1.484741918
16-02-2022,1374ZX,3.369797285
30-07-2022,1373YX,6.388029882
18-06-2022,1367ZX,0.491611466
16-04-2022,1326XX,0.194293485
02-07-2022,1325XX,3.684735592
21-04-2022,1321YX,3.693794664
02-11-2022,1317YX,0.301658344
02-08-2022,1315YX,9.674227915
23-10-2022,1308YX,6.701308145
03-11-2022,1296ZX,3.922839349
29-10-2022,1295ZX,1.287902195
09-09-2022,1283ZX,0.456329138
13-05-2022,1281YX,1.185167753
20-07-2022,1244XX,2819.652187
07-05-2022,1206YX,6.526814718
04-02-2022,1196XX,6.847069365
28-03-2022,3271ZX,1.438122282
01-02-2022,3264ZX,5.933820155
24-06-2022,3249ZX,5.529770191
29-08-2022,3239XX,6.044416797
14-07-2022,3205XX,0.218532224
28-10-2022,3180YX,0.623584784
02-05-2022,3178ZX,1.175625976
05-08-2022,3271ZX,0.681969768
29-09-2022,3264ZX,6.722119585
20-05-2022,3249ZX,3.158779998
22-09-2022,3239XX,6.56420331
01-11-2022,3205XX,0.857650558
29-07-2022,3180YX,9.785038972
03-10-2022,3178ZX,0.320002461
11-08-2022,3126YX,5.270967873
21-06-2022,3098XX,4.172708015
14-07-2022,3075YX,2.553284681
03-05-2022,3038YX,1.039562493
